Hardness,Solids_TDS,Sulphate,Chloramine,Conductivity,Organic_Carbon,Trihalomethane,Turbidity,pH_min,pH_max,Portability
195.6242612,1126.889623,385.198995,1.190563246,976.1704982,9.909061129,0.933874569,0.851802939,7.18,7.58,0
427.3957195,275.6334643,318.2257846,0.325198759,801.3770514,13.34602191,3.385187653,3.401468136,8.08,8.48,0
96.60945475,324.9505255,280.3167204,5.329731716,733.2615521,10.04836333,104.2188801,1.808559305,7,7.4,1
426.9780944,213.3565542,24.10291635,6.71902682,1449.475087,3.988219721,41.80253173,1.512223777,6.53,6.93,0
118.7376943,1843.839606,43.09689549,1.267284018,848.154939,7.616591235,8.777752075,0.811711707,6.59,6.99,0
87.31721863,935.095988,313.935053,6.118580002,1163.321874,9.713646281,42.89265912,2.675646905,7.82,8.22,1
338.798932,1043.410477,79.29517023,5.977400783,1460.504364,2.030090263,125.6864212,2.94152148,7.54,7.94,0
262.3718146,1721.696506,11.53407043,1.470940514,481.2001631,8.173603549,70.59176957,2.215333541,6.5,6.9,0
458.5507702,1296.643359,364.3042743,4.040826,365.5395146,7.074993421,92.3368888,0.06017042,6.47,6.87,0
213.4351382,1297.102874,356.3221495,7.551357098,676.3442753,5.049720521,120.0758121,2.458366256,7.7,8.1,0
179.2185185,733.7619728,87.39353089,0.167560256,353.3331184,9.353065024,48.50617078,1.359818867,6.45,6.85,1
275.3307078,1701.035073,312.0825032,1.469478839,440.1175335,9.543244395,1.671886233,0.69321057,7.94,8.34,0
255.1757836,498.4939569,19.19186448,9.958283743,1490.051787,14.57204859,48.49816287,2.887853105,7.71,8.11,1
204.9926208,295.6692659,114.0232015,7.335448971,1452.214686,6.424577961,143.5017585,3.356171743,6.46,6.86,1
362.1835844,544.8860435,249.4667633,4.641302792,1129.551191,7.969007332,72.34274786,2.593845005,6.47,6.87,0
391.8028253,681.9269938,305.2715985,6.298014121,1203.5844,2.362538715,85.47114057,3.071472283,8.27,8.67,0
433.8427861,708.1599041,4.159675515,8.462209706,468.5904932,8.225435083,114.064404,3.032782313,7.05,7.45,0
487.7854721,1406.924478,130.4834453,8.423045856,1014.282691,0.541289238,17.24000679,0.621200847,7.04,7.44,0
169.9952865,592.0842572,85.73822403,3.247014355,485.2952933,2.248163617,110.090395,1.079045537,7.93,8.33,1
372.2420671,1417.984948,399.5121623,4.912914225,754.0633873,2.568702052,44.66316697,0.047429161,8.19,8.59,0
227.416206,364.0379118,268.392893,6.380550965,714.4140305,9.489586763,58.22422434,4.909515376,8.27,8.67,1
354.6868874,464.96443,162.2685812,0.718969165,1036.752553,8.509419611,40.42347962,1.056129587,7.81,8.21,0
264.1917607,1115.878607,30.26104079,9.457965994,395.6317305,11.97055435,23.03183192,4.073522088,7.05,7.45,0
497.1978962,1859.412445,239.468103,4.327418257,424.1544839,6.965991478,54.21920607,3.906173357,6.47,6.87,0
378.0059611,1747.22166,256.6805884,3.708623273,1031.918309,7.122843553,14.19584231,3.525057571,7.85,8.25,0
478.6210852,1943.756196,326.562371,9.071003614,1063.341188,2.423340482,126.716709,2.248740863,7.42,7.82,0
425.7362973,1370.862318,115.4307412,1.182866488,707.8589103,11.14052145,45.89195276,2.919330158,7.15,7.55,0
456.305455,1416.46676,392.5712322,0.392607974,476.2453533,0.054793885,98.04259775,0.931676531,8.11,8.51,0
416.4886387,1325.041398,175.7862957,6.850024123,1363.295899,6.373363097,44.50433334,0.530507628,6.52,6.92,0
256.6216087,1321.074061,118.3775019,3.850029681,363.5385574,2.824876367,31.60560626,1.758807461,7.29,7.69,0
163.304804,464.8166211,139.3797336,7.644758088,1160.850621,11.56514887,107.0485648,4.127927096,6.32,6.72,1
216.644079,1178.730121,207.8344212,0.685446115,468.0536618,10.10087041,93.60057308,2.820131328,7.24,7.64,0
59.10630469,894.9222802,374.6806258,3.837571435,1064.84869,10.60153065,32.71573968,3.819309845,6.41,6.81,1
285.7969254,996.5669884,294.0635192,2.35325212,1096.387016,2.228668285,91.81442226,4.451623611,6.54,6.94,1
277.2760101,1142.481032,230.8438598,7.396065329,1265.111564,10.0322111,0.750251661,2.802682677,6.54,6.94,0
286.3627092,431.1131092,65.12415519,2.271701104,774.0300987,10.36340565,26.53719099,1.836406678,7.6,8,1
488.3140512,847.0779209,59.74132436,4.579453348,326.1557619,0.039556271,109.1630968,4.278390084,7.79,8.19,0
460.1543016,314.2092096,200.8787655,8.188775511,1273.259263,4.764012887,61.52259998,1.148151488,7.47,7.87,0
122.7707502,1963.402635,291.4834818,9.153905355,832.8816233,1.309322719,30.54433304,0.123826783,8.22,8.62,0
215.9971347,413.3504519,300.4048691,7.226057937,1316.507784,10.22091349,75.88745655,0.253367141,7.05,7.45,1
240.7802808,665.3445294,90.36575355,4.292284115,1231.18194,3.181630047,69.78255015,2.911187097,6.87,7.27,1
212.239813,1804.327268,40.03980514,5.719858747,897.9681855,3.969889728,95.09044388,4.461686689,8.04,8.44,0
409.3231836,1068.878083,153.7843957,6.896899472,1499.279291,1.174936132,10.88074799,2.821384872,6.75,7.15,0
285.8169514,444.1469627,367.2690173,8.749326266,854.4900924,7.257099979,122.9024446,2.045970001,8.23,8.63,1
307.4449176,891.6149685,218.1469011,8.885739848,1135.805544,0.495492142,8.741516839,2.885342973,6.32,6.72,0
433.8561015,408.5623895,128.0399067,9.309694915,1103.764584,12.68388319,68.07829118,3.355515606,8.24,8.64,0
412.667669,560.3887948,129.4550673,8.107110989,921.680058,0.3954906,106.5709536,3.79249617,6.39,6.79,0
109.4951853,293.6537245,52.83481809,1.467979359,1002.420347,0.924595413,51.7216552,1.736514257,8.08,8.48,1
371.2615628,988.8094902,189.2894944,7.476395334,1258.330514,9.606099498,136.5177795,1.934467216,7.36,7.76,0
245.946258,1651.945019,316.5450714,8.145923736,985.9359214,13.75400285,113.2847785,0.11819869,8.29,8.69,0
182.5920064,1254.744522,387.4234766,8.778714277,840.1779663,13.38181702,63.90720973,3.248138807,6.45,6.85,0
72.50846941,1291.42155,200.638,9.248168946,1094.49897,1.254457665,27.57395907,3.883659076,7.41,7.81,0
269.2623022,561.0512541,66.88596634,5.091598135,342.6108424,4.326700825,6.515836286,2.554526411,8.24,8.64,1
209.9465063,819.0089179,273.1801599,6.550926951,431.03265,7.815552853,120.2496491,1.882751601,7.35,7.75,1
163.1808679,1721.435787,302.7165371,0.095527766,450.511656,0.39935608,29.14113688,1.66575888,7.56,7.96,0
362.6022783,358.1411318,28.67989977,5.727835677,810.9211963,7.929639233,40.45112616,3.225191524,7.69,8.09,0
396.2684243,1744.275177,340.0556519,4.731983811,1346.130288,6.716484613,1.556754458,1.653748526,7.21,7.61,0
160.1552836,1070.642047,331.728956,9.623060447,1071.953517,8.826164933,2.734032745,2.995397807,7.56,7.96,0
72.25134651,1706.865376,189.0164216,9.017092986,1467.142175,13.80472325,34.56276513,4.634835043,7.47,7.87,0
431.9387153,772.4115549,224.1690074,7.976039294,347.9291633,4.119289586,130.9302729,1.653080933,8.1,8.5,0
54.48188354,809.9173128,285.3632255,0.569941845,1166.408454,9.586448153,117.1234573,0.341544638,6.39,6.79,1
471.7006223,1552.888763,270.69925,4.020288423,677.0418689,6.44748504,115.4809673,4.370055218,6.86,7.26,0
332.4289433,1612.993112,6.614391277,6.960422222,327.9425237,6.526930865,124.0552162,1.367757689,8.2,8.6,0
194.8309858,613.3604204,48.97412154,0.296607436,1291.112028,9.709071034,27.99203534,4.942832971,8.08,8.48,1
160.9150593,1951.168385,65.03622231,2.358137918,495.2322521,14.27004593,146.8597934,4.200610007,7.21,7.61,0
54.05254892,352.0821876,302.2703556,8.875071901,556.8898917,12.94547258,34.82889485,2.134479139,7.54,7.94,1
155.9621377,323.3053336,176.0334252,1.297807673,708.5590304,9.592836682,22.48947764,3.140979856,6.85,7.25,1
111.9777357,1271.907588,218.2010506,0.513735043,1246.02854,6.923071334,44.19670405,1.387697027,6.68,7.08,0
325.4747993,1500.933382,309.0749748,5.805857563,1049.508695,6.359881514,79.56800132,0.420855593,7.23,7.63,0
124.9455149,1929.595033,136.3929076,9.464646154,617.833363,11.80699366,18.66459306,2.629019727,7.01,7.41,0
287.8834269,928.9024054,299.5560909,8.346247399,502.187206,3.273310256,110.7931535,2.123354331,7.47,7.87,1
315.5523901,245.5245362,176.9197099,9.747725047,431.4578844,8.814998162,55.72900336,4.849590357,6.46,6.86,0
184.1187643,1285.213411,150.8720751,7.535231537,479.7798876,7.574306524,85.26248034,2.987265995,8.25,8.65,0
65.77922706,721.4528371,133.2149056,4.373697741,1341.774184,9.740303411,110.1354035,3.735736938,8.27,8.67,1
66.76424628,979.3048182,385.9779262,9.466164396,1407.220048,2.811315418,135.2840621,0.676219686,7.7,8.1,1
61.85629949,1079.245068,308.7893643,4.266332785,1461.549369,10.43635836,122.902045,3.618328968,7.37,7.77,0
382.6061002,316.1226993,8.078376309,3.500946163,1301.678261,9.404996913,80.62030117,0.281659783,6.92,7.32,0
193.1043672,1074.767212,382.9661946,4.481959178,1364.86839,2.702191822,148.6759343,3.065295039,7.93,8.33,0
408.3350837,967.3754002,310.1758519,8.139739544,1279.324201,6.744325339,79.4608782,4.192736283,7.67,8.07,0
244.2797707,1482.579678,59.66988578,9.176935498,1449.666923,10.17929032,80.39582374,2.415325022,6.63,7.03,0
253.8491454,1362.19864,30.53525016,3.5768211,1314.78113,13.52406404,23.77322925,1.075410513,8.12,8.52,0
280.7971711,533.3882927,123.2776375,4.622474565,854.4032179,1.831494423,22.30808042,2.218508936,7.95,8.35,1
370.8641554,571.0500528,249.6726117,8.983273233,687.9051772,0.131091274,25.30516895,4.205605028,8.2,8.6,0
173.0762896,651.8111218,246.6186757,0.470436645,1001.054267,2.477312371,88.77320414,3.571963029,7.75,8.15,1
104.7143073,522.1107925,110.3400501,7.838686941,1029.819993,14.83910602,62.27578702,3.027218119,7.53,7.93,1
300.2258008,1382.983759,178.2699915,4.542177582,989.8974467,11.52555386,57.88267525,3.469177537,7.14,7.54,0
197.1399305,1989.974323,84.75606229,3.76518351,1148.071611,9.215535283,19.13374388,4.170980821,8.17,8.57,0
249.1210912,1373.795013,20.23147407,4.469212918,1138.771895,1.995196007,57.16353177,0.759315602,8.03,8.43,0
341.1260188,1292.026783,206.788187,4.186906755,404.6331407,6.240687739,56.69848087,4.20962052,6.39,6.79,0
272.3565835,937.87028,138.7964537,7.566186182,642.6269421,10.72858302,93.12215647,4.032934538,6.35,6.75,1
329.1254677,762.6444659,217.1529729,9.279475222,1367.832225,13.43826243,58.26145487,2.387440029,7.05,7.45,0
294.890001,1839.932762,378.602929,4.914558254,1008.042065,5.727348821,62.81430212,2.014399792,7.92,8.32,0
382.9083674,1944.203373,57.34812468,8.327337858,694.2296378,14.99534816,40.88144389,4.66279276,8.27,8.67,0
367.671478,1094.197116,0.784807324,7.319445357,1320.550379,2.096046185,19.72558679,4.097089495,6.6,7,0
290.3854513,722.3608919,30.75128531,3.306807856,598.8507428,5.804038815,45.00163283,4.943330308,7.49,7.89,1
355.5063594,1586.219974,185.0833184,5.873138145,791.0398373,13.13096188,6.414801051,3.208768369,7.06,7.46,0
443.101821,438.4222236,282.7728119,6.66815675,631.505726,9.748734142,30.5564953,0.157631614,8.24,8.64,0
244.5220795,1578.058828,232.3054413,0.234993719,1345.619909,12.1637924,48.74286795,0.769425118,7.98,8.38,0
235.7433827,1674.107074,197.9578429,3.959555512,1173.946424,13.61698708,21.84694379,4.101568316,7.98,8.38,0
393.9105294,424.8271003,141.5852524,9.926381758,852.2707736,7.609745933,99.7454483,3.194960614,7.24,7.64,0
312.1492267,1958.350644,123.9896686,6.372564271,1418.760999,3.521207263,42.11475423,0.99023671,7.13,7.53,0
81.9530511,1973.922123,150.51447,3.342440693,1412.933737,10.40560358,92.32913606,0.059693437,6.85,7.25,0
451.4504071,1886.095063,244.6539816,2.500240394,1153.830031,8.452195271,96.58284185,1.314435326,6.41,6.81,0
63.85239601,1092.862657,67.10158235,2.094816021,1370.39236,11.58973807,67.09324176,0.687816576,8.03,8.43,0
386.7783603,642.9334561,308.5448332,4.01641409,1163.271746,7.675706318,67.3659665,4.381154715,7.93,8.33,0
391.4573642,1247.616706,230.101296,1.932656906,1053.854241,12.16667052,87.21948937,4.413927543,8.3,8.7,0
478.8999884,955.8809092,107.662551,1.351861821,804.9396215,13.53026214,39.36845283,4.211670442,8.29,8.69,0
74.36048378,570.7075605,200.4611851,3.640632844,628.1637145,11.2437454,3.186745079,0.473033443,7.41,7.81,1
318.5855874,962.6175373,385.1114751,6.069996926,372.3088304,11.15482731,96.75368969,0.675219331,7.84,8.24,0
242.5282568,1395.001704,8.196611658,1.463991821,1261.043966,8.807840119,91.27880757,0.677604064,8.19,8.59,0
198.7848297,327.6439594,79.80905636,0.443432739,446.595697,7.074630182,71.45715967,1.292081271,8,8.4,1
90.64335213,800.1524026,179.352096,0.346328181,792.4190888,14.58881485,131.3648416,0.364424324,6.79,7.19,1
303.1943539,232.030802,255.3758887,2.673842524,581.5610571,9.676687982,76.29372491,4.907826677,7.2,7.6,0
265.5683266,1549.09191,84.89130651,1.901322905,845.5515589,12.60534753,45.52419956,4.275779501,6.56,6.96,0
97.04950617,1353.244282,372.5615794,5.392553603,677.9805906,7.581135428,107.0298681,0.345939602,8.21,8.61,0
325.6202782,312.8098425,257.028805,4.557201871,1295.632616,8.322867869,144.3605281,0.718370082,7.51,7.91,0
382.0789041,1936.527607,350.9727796,3.247666143,1473.814273,9.943335354,110.5318332,1.31158516,6.76,7.16,0
395.2752355,240.7188028,131.7271721,8.335428342,1429.865731,10.92828553,136.3271826,3.875071296,7.64,8.04,0
457.4179347,1261.929164,331.5815737,5.04946993,1046.843903,6.725336123,16.90714174,3.570489832,7.54,7.94,0
234.2618338,1597.461431,151.2876868,0.915299921,1475.131857,5.344723925,18.14794981,3.152504363,7.02,7.42,0
478.8827459,1618.213363,101.100709,2.957643541,780.8671899,3.591298837,23.19085594,4.560971679,6.53,6.93,0
439.4432323,261.7132441,364.6621357,9.733392662,926.9849327,6.354681343,105.4281655,0.18143581,7.64,8.04,0
183.425707,1831.547239,36.88739027,9.769773208,608.2197985,3.168568658,58.45605944,0.80644557,7.34,7.74,0
121.6773668,1853.213009,377.1555184,2.546716355,1377.579039,6.251424687,71.65666936,0.949082989,7.84,8.24,0
245.9252283,1210.502672,183.4060823,1.672361288,515.6509454,13.11989209,39.28801728,0.298238404,7.34,7.74,0
230.8544186,1067.749758,397.0501894,4.956881462,1032.584968,14.65605272,110.415871,3.091438219,8,8.4,0
309.0736874,280.7614335,215.8378615,4.814649182,1259.344942,8.65652956,126.8021974,1.048497345,7.4,7.8,0
312.5238045,1211.517457,302.9952688,4.101376873,1014.478496,2.190080704,24.03212028,2.413182271,7.42,7.82,0
387.494143,936.8823472,2.828406535,5.293572275,394.5302614,6.413333716,28.91011897,3.427169124,8.05,8.45,0
279.4504767,1591.051533,198.666728,2.321953785,1033.736254,9.03114766,50.91011497,2.977073937,7.11,7.51,0
97.17018842,926.9904204,294.9813886,1.149293415,1220.495187,5.561576324,42.02498924,1.450668208,6.57,6.97,1
436.231101,1430.4455,313.130808,5.704614585,525.3937906,3.077342606,79.73048879,2.070882818,6.36,6.76,0
189.3940624,382.5346632,63.21943304,9.325979968,1184.343427,3.40236406,112.8868817,1.69911792,7.81,8.21,1
487.0838571,439.3140874,167.5883802,1.377492766,1354.29325,7.108933335,118.9910542,4.26231498,7.54,7.94,0
103.0370489,451.4783432,167.6287832,7.048147242,1483.750194,3.246430438,31.26745316,2.099661411,7.71,8.11,1
481.2130275,281.9458996,41.4563234,4.378966874,792.0711165,3.742840378,26.33727812,0.308343944,6.73,7.13,0
90.9553131,1174.391947,177.2182031,2.939765897,330.1948591,13.09626275,54.55414132,3.096792966,6.57,6.97,0
153.9662621,1629.141907,322.8371835,8.531092184,802.8948005,11.68590478,22.15859442,0.98840854,6.33,6.73,0
70.96097394,1298.740167,120.072295,4.564916945,1092.273408,0.829694744,13.76955986,1.693154578,7,7.4,0
367.300916,1234.918794,173.0298088,5.833120141,1369.638045,4.802650951,36.38723326,1.638494886,7.48,7.88,0
432.6344315,1425.123071,384.383474,4.430562869,1425.726951,7.978997282,59.09156653,0.362120844,7.08,7.48,0
245.3319868,811.3615815,12.68323036,0.812495817,1391.490944,0.909129593,88.17624987,4.754732935,7.17,7.57,1
467.8349338,851.517329,236.6087072,5.949046869,1089.551727,10.24756894,108.4918199,2.735324013,8.11,8.51,0
315.6345823,765.6861768,297.3744367,4.18840975,1119.027651,5.766677221,33.42172596,0.781249404,7,7.4,0
333.503211,1481.796079,304.3529736,0.867566061,302.8605686,5.957677212,122.7995705,2.778779015,7.33,7.73,0
430.4386408,490.9526042,286.37521,5.958117344,736.4774921,3.979910499,5.050614234,2.257877091,7.87,8.27,0
183.5600923,223.4455046,290.5805774,0.09870932,1388.227483,5.008934907,66.60689951,1.724343433,7.09,7.49,1
209.4195746,1273.153604,23.60506627,2.085203883,1127.541197,12.92534846,94.96148189,2.362356922,7.54,7.94,0
457.6783636,1896.286457,213.6546477,7.810695369,861.5049013,11.82904463,43.68960414,3.348096635,8.02,8.42,0
455.4335732,1296.934251,313.1876287,0.379274249,425.1028979,14.03657844,102.553792,0.997611146,8.2,8.6,0
489.4172493,1609.258975,37.62601961,6.466820981,595.5799991,10.48496072,130.0580213,2.689403923,6.59,6.99,0
455.8272424,1411.023277,4.819968955,9.497069462,965.9070214,8.66807644,13.40494807,4.064950104,8.15,8.55,0
107.3174162,1095.385976,325.8247326,1.711924582,1377.001816,3.888844299,76.88406331,1.11245766,7.28,7.68,0
420.6759288,1493.106323,284.917755,4.171118602,414.9748172,10.00282981,2.815575469,2.577656081,6.82,7.22,0
234.4273151,1683.387423,164.8825668,5.754976974,484.5065333,13.59237133,41.93614293,4.828667391,7.22,7.62,0
495.8606102,604.5169595,376.158573,4.504158387,1086.006092,1.037483963,20.54104172,4.002529826,8.26,8.66,0
262.5264339,805.0348649,306.6392379,6.203776862,652.9796778,6.646053471,93.64125072,2.965086618,7.29,7.69,1
299.2262371,602.7063185,387.1443766,4.040975252,503.6445498,2.240410694,37.30255006,3.745567685,6.96,7.36,1
288.3987119,1013.91132,371.7261038,1.48504129,514.1231581,12.15924722,42.35972546,2.628155831,7.57,7.97,0
194.7816634,1793.116192,192.5174412,0.890443598,891.1358713,9.21147364,30.8445438,4.93284245,6.78,7.18,0
83.75994,821.3727815,301.8835915,7.444431562,1000.493107,13.19473976,36.57037574,0.845899389,6.45,6.85,1
453.0430537,874.0404004,267.6765555,2.386239495,1385.21936,0.946501838,33.76653231,3.597897239,6.56,6.96,0
411.2041156,1748.661022,324.578084,8.474503128,935.7806267,13.58596019,104.6806981,0.029771231,6.56,6.96,0
112.7870513,1127.673795,315.0753609,7.430272438,1129.528298,1.007949278,143.37156,0.628475212,6.6,7,0
399.5457221,1163.808199,61.29278801,0.494531843,516.8231432,4.314087013,73.53471374,3.609060969,6.58,6.98,0
331.6309997,1749.442166,93.49421272,2.012111171,1156.152344,2.342486207,90.05816936,3.796737487,7.58,7.98,0
234.1147046,1082.948127,106.2926309,2.919926566,1078.432307,2.180784961,122.7159215,0.196988754,6.66,7.06,0
164.3095171,1426.803562,327.3994237,5.944822488,559.4184751,2.57504847,71.41592218,1.669291567,6.99,7.39,0
436.8779526,354.1603986,324.2966816,8.098270003,1103.252958,7.203268077,45.30365516,0.590953084,8.09,8.49,0
365.0847167,521.5370836,198.1341388,0.603332552,553.7904532,11.76543432,142.6462232,4.450720126,7.25,7.65,0
296.4829593,927.8771613,232.3329037,2.496089519,1012.29333,13.47415913,135.9234829,2.269412853,7.64,8.04,1
324.3058403,1090.710322,330.7688612,3.762097624,1102.619646,8.503160377,33.05396442,2.212674264,6.64,7.04,0
90.97978194,1938.320662,125.0374403,1.833771546,1132.020653,2.366273359,105.4614671,4.119340612,6.68,7.08,0
263.2638924,1947.172939,20.07151077,5.452920975,1391.119911,1.187860088,97.07093048,3.47684457,6.38,6.78,0
137.1651318,1732.154757,193.0385753,4.780024794,1437.404826,7.411944294,97.44492745,4.611463045,6.64,7.04,0
143.7726556,768.0779035,365.4868575,3.164956421,1272.237543,11.48070352,124.5904528,4.693298173,6.86,7.26,1
347.586783,1935.250923,316.1873044,5.168868869,1354.497736,9.302415785,101.1158432,1.565970424,6.65,7.05,0
460.0652683,1440.813556,146.6469212,3.558215644,323.1946597,8.741723756,77.70057645,3.241892175,6.48,6.88,0
231.6904747,907.2922301,25.90854419,3.431940675,735.2017305,0.722328214,126.9098899,2.70894716,6.54,6.94,1
143.4871729,1463.014851,254.7678022,2.653955254,347.6666574,6.173180826,39.72614971,2.979070731,7.22,7.62,0
341.9361218,229.7409136,333.7963183,5.404379343,569.8144288,8.255758037,101.8838283,3.126549077,6.71,7.11,0
442.0341709,463.0784281,265.9794266,4.441153945,758.0691873,8.97437338,105.2280418,0.300095987,7.03,7.43,0
386.7434605,1693.434281,170.0298659,1.963247841,1341.090612,0.072120933,130.5480316,4.475329346,7.31,7.71,0
440.9407537,1362.032546,49.34144527,0.129662609,914.1049034,2.993324647,149.7461455,0.70138982,7.68,8.08,0
291.449602,855.5504623,364.3096977,1.509295406,1078.633261,14.24679016,83.63269398,2.122161658,6.38,6.78,1
388.34431,1101.199952,110.3833303,0.428346015,735.3787136,7.629657574,72.66208933,1.460395182,7.9,8.3,0
113.0290517,1829.255869,89.7148146,4.315988336,1023.499088,10.55463303,90.10248463,2.768740696,7.56,7.96,0
206.7235769,1336.840597,326.3906662,2.250968539,1278.643799,4.622800983,98.8016422,4.807442712,6.46,6.86,0
225.297124,916.6687111,392.4879755,4.204553325,661.4896584,8.780579895,106.9476337,2.062123147,8.05,8.45,1
280.0830858,416.5879833,264.0641035,3.294498734,1418.708038,5.347009149,42.18308427,3.015924197,8.14,8.54,1
468.0843621,728.7442429,249.9241956,5.380148107,555.9761951,4.454383182,73.05485837,0.705718241,6.42,6.82,0
443.4334521,1961.012419,127.7723477,7.238668288,1403.161568,6.170969709,55.63808694,2.315092404,6.85,7.25,0
110.5364715,987.2535131,8.165380274,4.793139381,333.9570544,6.897418937,5.815992414,4.578922758,7.91,8.31,1
127.7553433,1049.311035,76.71914633,0.619680609,951.3027333,4.967218308,91.42851546,4.662065366,7.8,8.2,0
210.9382473,1097.476458,233.7721746,0.175104814,1482.207483,3.869844157,131.2221784,2.732148297,6.67,7.07,0
180.8347397,1791.387241,60.52658473,2.132311663,1031.734472,9.357305652,138.2209053,3.842947705,6.72,7.12,0
326.6469289,1287.070912,353.5343228,4.249675112,965.8339476,5.710987149,77.61354792,0.016088515,7.04,7.44,0
456.2492215,1448.618666,75.25787514,0.449050286,1118.964296,3.027390459,114.8826865,2.657527281,7.27,7.67,0
483.0311938,900.9443766,208.8417812,3.277338048,647.1626974,11.37551562,106.8619111,3.662346479,7.54,7.94,0
344.1213286,252.3577135,204.8052983,8.870257079,364.6984069,10.85612371,34.33469649,1.649336372,7.04,7.44,0
427.1716406,1875.751246,241.5782521,0.900190219,601.277099,13.30223742,9.436581542,4.505779406,7.23,7.63,0
286.3409901,1908.429826,130.9736279,9.485165098,511.4966006,8.325285287,112.1784607,3.898138862,7.79,8.19,0
143.7471261,1908.475496,349.4136804,8.566717755,1408.283084,4.191555111,42.4041586,3.848486511,6.37,6.77,0
286.1097854,1898.636756,177.7206144,8.31781156,1322.714434,12.95561519,82.40736755,0.106168166,6.8,7.2,0
299.7871706,1667.435494,280.0614315,8.636585109,681.2566603,4.204516809,78.60965645,0.919409595,7.73,8.13,0
384.1059039,1432.27289,254.3643444,0.800502653,1303.283168,9.834009048,122.6810858,3.568033191,8.09,8.49,0
148.9473454,1720.117853,46.86243325,1.51168094,554.1032264,2.85589554,96.69684913,2.808604106,7.32,7.72,0
215.7396719,1280.98323,249.0557411,1.343724266,539.4951044,9.437620729,127.072097,2.892321714,7.36,7.76,0
213.8123611,441.865305,220.2810712,1.112418108,1221.042515,12.61285784,112.8353972,0.074050955,6.51,6.91,1
481.7478181,904.1926971,359.4416253,3.277112195,692.3167351,8.099161505,149.9746978,2.210270024,7.19,7.59,0
249.7752321,1948.330842,352.3506546,8.30216883,377.7511673,7.06331267,129.5812453,3.932176689,7.37,7.77,0
389.7922853,832.0480645,60.38191496,2.519621436,1163.983897,14.90209387,31.66149009,3.317790779,6.78,7.18,0
387.8651216,1762.090245,32.67405823,2.44221679,1487.521656,0.336781368,144.2083379,2.862140568,6.84,7.24,0
169.4948832,367.7806474,117.8368877,6.758887574,979.1732578,4.975973709,51.02014629,3.482989674,7.05,7.45,1
307.3413602,801.5309163,394.6451427,0.969251021,616.4010904,13.77897537,91.17600355,4.254918485,6.34,6.74,0
452.436302,831.7159845,8.629510563,3.602799924,747.4868324,9.639640278,141.2026085,4.247655066,6.94,7.34,0
263.8389738,292.8845776,269.1568958,2.954263068,1078.37947,8.131459131,32.12479269,2.280120225,6.72,7.12,1
475.3028783,414.3697943,243.4054935,8.473008641,1141.655535,9.56537563,128.5948443,1.538976278,6.95,7.35,0
146.5062032,547.69738,258.6313122,5.145012776,1363.598667,4.829117254,142.9728908,1.831891341,6.54,6.94,1
83.3715976,1708.068063,87.31435591,6.464735641,1390.602447,1.067522069,128.0625222,2.606892885,8.08,8.48,0
451.1542429,314.1235819,90.68693832,1.290343382,1333.534215,4.127217528,122.8756993,0.446834767,7.49,7.89,0
431.4565391,737.6616224,172.2568329,9.289182606,1078.189111,5.047441495,39.69215494,2.954960471,7.66,8.06,0
496.6654442,218.3150047,38.34312283,3.224521541,839.8228438,7.197976952,61.06494898,2.266289504,7.88,8.28,0
355.7270697,1452.129942,29.84528361,7.068388378,1115.166581,5.908447715,114.0501051,3.79466122,7.3,7.7,0
471.509567,1316.545562,35.34378139,9.546261799,1099.878549,7.815033359,17.724813,1.369707615,6.47,6.87,0
422.1270613,1360.968072,229.1916685,5.086488616,561.5795056,2.941220749,133.2558797,0.331531155,7.37,7.77,0
429.9918499,873.8890125,159.0967428,5.075352587,909.0643553,2.76072693,31.53854508,4.472849213,7.47,7.87,0
306.1137067,574.8820783,117.4467123,1.172494236,549.8577167,5.275687165,84.72100208,0.340384464,7.79,8.19,0
222.0640691,1496.576384,126.3277519,3.902755564,1378.948537,7.105727124,15.75892594,4.636401839,7.16,7.56,0
470.5511326,1660.012171,82.91332234,8.524649389,687.8974903,5.125928889,27.778492,2.487468965,6.56,6.96,0
244.452729,449.4826966,164.6021341,1.351065071,1266.511187,8.648433486,87.82500924,0.281418382,6.87,7.27,1
292.4687153,1076.29297,81.22322768,9.175041306,752.6724778,4.650091704,95.19632422,0.629218714,7.03,7.43,0
250.7514382,647.6882276,279.2184169,6.673094144,1216.48337,2.657534917,40.46272784,2.664767773,7.59,7.99,1
304.1682413,502.5923502,49.57300506,4.209598351,565.0949458,12.94242165,17.86459724,0.078936046,7.44,7.84,0
261.7272855,1521.785564,379.2968338,5.464984185,1216.491861,3.009031479,82.4333893,4.575654335,7.01,7.41,0
71.58540136,1168.574484,35.92757605,1.504966077,515.4384414,14.49962085,126.0956759,3.98132575,8.27,8.67,0
446.9216837,589.1335983,377.3842857,2.174832931,888.9810483,14.81106111,30.21683874,2.522758907,7.51,7.91,0
249.9772185,758.0000202,333.3179886,2.864084271,436.3520937,10.45205693,103.7347964,4.631227404,6.77,7.17,1
315.0246418,1939.976608,272.2848482,3.848461182,933.477697,7.530014912,57.88216048,1.2987485,6.5,6.9,0
112.6345112,1727.623216,364.9206622,9.15521995,1284.85722,11.93128247,141.4632095,4.267050783,6.61,7.01,0
51.52453159,1783.904137,55.68751741,3.67569025,1206.656343,13.09804074,12.38597225,4.025627924,6.79,7.19,0
